year,recipient_iso3,pmm_fh,pmm_polity,gdp,pop,unemp,disaster,civilwar,dist,distw,distwces,trade,atopally
2008,SUR,6,7,4032182695,517122,8.56,1.99999998,0,14866.916015625,15231.127102104187,15133.595784122605,20561914,0
2009,SUR,6,7,4153700530,523113,8.72,0,0,14866.916015625,15231.127102104187,15133.595784122605,20621712,0
2010,SUR,6.5,7,4368398048,529126,7.15,0,0,14866.916015625,15231.127102104187,15133.595784122605,23756324,0
2011,SUR,6.5,8,4623921716,535177,7.54,0,0,14866.916015625,15231.127102104187,15133.595784122605,20365908,0
2012,SUR,6.5,7,4748321396,541247,8.1,0,0,14866.916015625,15231.127102104187,15133.595784122605,21789414,0
2013,SUR,6,7,4887610614,547295,6.6,0,0,14866.916015625,15231.127102104187,15133.595784122605,22247346,0
2014,SUR,6,8,4900098613,553278,6.94,0,0,14866.916015625,15231.127102104187,15133.595784122605,118261824,0
2000,TGO,3,-2,2751022118,4924406,4.46,0,0,11656.857421875,11793.172435073851,11776.10806854348,5620152.5,0
2001,TGO,3,-2,2773675100,5062571,4.44,0,0,11656.857421875,11793.172435073851,11776.10806854348,7004970.5,0
2002,TGO,2.5,-2,2879813177,5197040,4.48,0,0,11656.857421875,11793.172435073851,11776.10806854348,7795900,0
2003,TGO,2.5,-2,3073341559,5330629,4.48,0,0,11656.857421875,11793.172435073851,11776.10806854348,14356589,0
2004,TGO,2.5,-2,3043263831,5467770,4.43,0,0,11656.857421875,11793.172435073851,11776.10806854348,25318666,0
2005,TGO,2.5,-4,2901256030,5611643,4.36,0,0,11656.857421875,11793.172435073851,11776.10806854348,43139752,0
2006,TGO,2.5,-4,2978143147,5762881,4.23,0,0,11656.857421875,11793.172435073851,11776.10806854348,47773812,0
2007,TGO,3,-4,2943146380,5920360,3.6,41.0000006,0,11656.857421875,11793.172435073851,11776.10806854348,61832292,0
2008,TGO,3,-4,3062704427,6083417,3.08,5.999999994,0,11656.857421875,11793.172435073851,11776.10806854348,76644272,0
2009,TGO,2.5,-5,3232314271,6250840,2.8,0,0,11656.857421875,11793.172435073851,11776.10806854348,131391832,0
2010,TGO,3.5,5,3429461495,6421674,2.39,22.00000004,0,11656.857421875,11793.172435073851,11776.10806854348,138252976,0
2011,TGO,4,5,3648885268,6595939,1.98,0,0,11656.857421875,11793.172435073851,11776.10806854348,189293232,0
2012,TGO,3.5,-2,3887650332,6773807,2.05,0,0,11656.857421875,11793.172435073851,11776.10806854348,170128832,0
2013,TGO,3,-1,4125276858,6954721,2.12,0,0,11656.857421875,11793.172435073851,11776.10806854348,224618240,0
2014,TGO,2.5,-3,4369517529,7137997,2.16,0,0,11656.857421875,11793.172435073851,11776.10806854348,1026395136,0
2000,TON,4,4,336741490.1,97962,3.74,0,0,9809.154296875,9531.453544361115,9513.128524075397,0,1
2001,TON,4,5,349365678.3,98482,4.17,0,0,9809.154296875,9531.453544361115,9513.128524075397,894021,1
2002,TON,4,4,366302971.1,99023,4.68,0,0,9809.154296875,9531.453544361115,9513.128524075397,3540552,1
2003,TON,4,6,374757410.4,99591,5.18,0,0,9809.154296875,9531.453544361115,9513.128524075397,1376408.375,1
2004,TON,4,5,365723131.2,100214,3.48,0,0,9809.154296875,9531.453544361115,9513.128524075397,3770526.5,1
2005,TON,4,5,366019490.9,100908,2.12,0,0,9809.154296875,9531.453544361115,9513.128524075397,1778693.5,1
2006,TON,4,4,365475456.6,101714,1.09,0,0,9809.154296875,9531.453544361115,9513.128524075397,2239492.5,1
2007,TON,4,0,366466243.4,102577,1.19,0,0,9809.154296875,9531.453544361115,9513.128524075397,4024714,1
2008,TON,4,5,383874011.7,103384,1.31,0,0,9809.154296875,9531.453544361115,9513.128524075397,4357875,1
2009,TON,4,5,363915983.2,103897,1.56,8.999999769,0,9809.154296875,9531.453544361115,9513.128524075397,5645357,1
2010,TON,4,5,366840012.4,103981,1.75,0,0,9809.154296875,9531.453544361115,9513.128524075397,6939377,1
2011,TON,4,5,391852177.5,103558,1.92,0,0,9809.154296875,9531.453544361115,9513.128524075397,9115704,1
2012,TON,4,5,395077523.4,102736,2.11,0,0,9809.154296875,9531.453544361115,9513.128524075397,14040349,1
2013,TON,4.5,4,396311381.8,101768,2.31,0,0,9809.154296875,9531.453544361115,9513.128524075397,27005592,1
2014,TON,4,-2,404311721.5,101023,2.46,1.000000001,0,9809.154296875,9531.453544361115,9513.128524075397,16007364,1
2000,DZA,2.5,-3,110437000000,31042238,29.77,47.99999989,1,9117.67578125,9505.34847408142,9481.410834914996,261045984,0
2001,DZA,2.5,-3,113750000000,31451513,27.3,920.9999392,1,9117.67578125,9505.34847408142,9481.410834914996,132384568,0
2002,DZA,2.5,-3,120120000000,31855110,25.9,48.00000027,1,9117.67578125,9505.34847408142,9481.410834914996,226881840,0
2003,DZA,2.5,-3,128768000000,32264159,23.72,2329.000446,1,9117.67578125,9505.34847408142,9481.410834914996,435442464,0
2004,DZA,2.5,2,134306000000,32692153,17.65,21.99999997,1,9117.67578125,9505.34847408142,9481.410834914996,504638112,0
2005,DZA,2.5,2,142230000000,33149720,15.27,21.99999998,1,9117.67578125,9505.34847408142,9481.410834914996,734043840,0
2006,DZA,2.5,2,144647000000,33641007,12.27,5.000000001,1,9117.67578125,9505.34847408142,9481.410834914996,928139968,0
2007,DZA,2.5,2,149565000000,34166976,13.79,81.99999977,1,9117.67578125,9505.34847408142,9481.410834914996,1195414784,0
2008,DZA,2.5,2,153155000000,34730604,11.33,92.99999978,1,9117.67578125,9505.34847408142,9481.410834914996,2212282368,0
2009,DZA,3,0,155606000000,35333882,10.16,48.00000019,1,9117.67578125,9505.34847408142,9481.410834914996,3049487872,0
2010,DZA,3,2,161207000000,35977451,9.96,0,1,9117.67578125,9505.34847408142,9481.410834914996,2874147840,0
2011,DZA,2.5,0,165882000000,36661438,9.96,10,1,9117.67578125,9505.34847408142,9481.410834914996,2958347264,0
2012,DZA,3.5,2,171522000000,37383899,10.97,68.99999965,1,9117.67578125,9505.34847408142,9481.410834914996,3776011264,0
2013,DZA,4,6,176325000000,38140135,9.82,0,1,9117.67578125,9505.34847408142,9481.410834914996,4362226176,0
2014,DZA,4,5,183025000000,38923688,10.21,6.000000003,1,9117.67578125,9505.34847408142,9481.410834914996,4981277184,0
2000,EGY,2.5,-6,136413000000,68831561,8.98,2.000000001,0,7551.41796875,7795.573882933807,7770.150499168378,482793760,0
2001,EGY,2,-6,141235000000,70152662,9.26,1.000000074,0,7551.41796875,7795.573882933807,7770.150499168378,356126688,0
2002,EGY,2,-6,144611000000,71485044,10.01,25.00000002,0,7551.41796875,7795.573882933807,7770.150499168378,373692224,0
2003,EGY,2,-6,149229000000,72826102,11.01,1.999999996,0,7551.41796875,7795.573882933807,7770.150499168378,327970176,0
2004,EGY,2.5,-6,155335000000,74172073,10.32,16,0,7551.41796875,7795.573882933807,7770.150499168378,361192096,0
2005,EGY,2.5,-3,162282000000,75523576,11.2,6.000000016,0,7551.41796875,7795.573882933807,7770.150499168378,499631936,0
2006,EGY,2.5,-3,173388000000,76873670,10.49,1.999999999,0,7551.41796875,7795.573882933807,7770.150499168378,642548352,0
2007,EGY,2.5,-3,185677000000,78232124,8.8,4.00000001,0,7551.41796875,7795.573882933807,7770.150499168378,806042304,0
2008,EGY,2.5,-3,198965000000,79636081,8.52,97.99999968,0,7551.41796875,7795.573882933807,7770.150499168378,2392509184,0
2009,EGY,3,-2,208264000000,81134789,9.09,2.000000043,0,7551.41796875,7795.573882933807,7770.150499168378,2497212672,0
2010,EGY,3,-3,218984000000,82761244,8.76,61.99999992,0,7551.41796875,7795.573882933807,7770.150499168378,3161074688,0
2011,EGY,3,-2,222848000000,84529251,11.85,1.999999984,0,7551.41796875,7795.573882933807,7770.150499168378,3554214400,0
2012,EGY,3,0,227809000000,86422240,12.6,5.000000013,0,7551.41796875,7795.573882933807,7770.150499168378,4078500352,0
2013,EGY,3,-1,232788000000,88404652,13.15,7.000000015,0,7551.41796875,7795.573882933807,7770.150499168378,4356526592,0
2014,EGY,3.5,4,239575000000,90424668,13.11,4.999999999,1,7551.41796875,7795.573882933807,7770.150499168378,4623226880,0
2000,FSM,6.5,6,290797573.8,107405,11.5,0,0,5548.77978515625,4893.060786843872,4801.829087627354,728163.875,0
2001,FSM,6.5,6,297100909.1,107170,10.51,0,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2002,FSM,6.5,6,298726044.2,107027,8.4,46.99999782,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2003,FSM,7,7,303422361.3,106902,13.24,0,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2004,FSM,7,7,294076488.2,106624,11.63,0.999999999,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2005,FSM,7,7,300081139.5,106135,12.98,0,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2006,FSM,7,6,299837907.8,105374,10.84,0,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2007,FSM,7,7,294332328.3,104442,12.06,0,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2008,FSM,7,6,287243356,103549,11.46,0,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2009,FSM,7,7,290383210.9,102971,11.34,0,0,5548.77978515625,4893.060786843872,4801.829087627354,0,0
2010,FSM,7,7,296944100,102916,11.26,0,0,5548.77978515625,4893.060786843872,4801.829087627354,2629526,0
2011,FSM,6.5,7,306412384.6,103448,10.17,0,0,5548.77978515625,4893.060786843872,4801.829087627354,118895600,0
2012,FSM,6.5,7,300692217.7,104506,12.9,0,0,5548.77978515625,4893.060786843872,4801.829087627354,354219200,0
2013,FSM,6.5,7,289627442.3,105922,10.33,0,0,5548.77978515625,4893.060786843872,4801.829087627354,231790368,0
2014,FSM,6.5,7,282949283,107444,13.19,0,0,5548.77978515625,4893.060786843872,4801.829087627354,246898496,0
2000,GUY,6,6,2717207493,746718,11.84,0,0,14808.4755859375,15263.240563771056,15239.343458166077,9115704,0
2001,GUY,6,6,2779146826,745206,11.79,0,0,14808.4755859375,15263.240563771056,15239.343458166077,9498782,0
2002,GUY,6,6,2810624192,744789,11.81,0,0,14808.4755859375,15263.240563771056,15239.343458166077,10069729,0
2003,GUY,6,6,2792854713,745142,11.61,0,0,14808.4755859375,15263.240563771056,15239.343458166077,13012213,0
2004,GUY,6,6,2836516866,745737,11.34,0,0,14808.4755859375,15263.240563771056,15239.343458166077,12768378,0
2005,GUY,5,6,2781177624,746156,11.06,34.00000189,0,14808.4755859375,15263.240563771056,15239.343458166077,16461385,0
2006,GUY,5.5,6,2923841172,746335,10.7,0,0,14808.4755859375,15263.240563771056,15239.343458166077,48736168,0
2007,GUY,5.5,6,3134102570,746477,10.84,0,0,14808.4755859375,15263.240563771056,15239.343458166077,35994280,0
2008,GUY,5.5,6,3184413030,746815,11.05,0,0,14808.4755859375,15263.240563771056,15239.343458166077,41818964,0
2009,GUY,6,7,3307887391,747718,11.69,0,0,14808.4755859375,15263.240563771056,15239.343458166077,41728332,0
2010,GUY,6,7,3432913353,749430,12.05,0,0,14808.4755859375,15263.240563771056,15239.343458166077,59613084,0
2011,GUY,5.5,7,3616203677,752029,12.35,0,0,14808.4755859375,15263.240563771056,15239.343458166077,97287352,0
2012,GUY,6,5,3810837161,755388,12.67,0,0,14808.4755859375,15263.240563771056,15239.343458166077,138929120,0
2013,GUY,5,7,3950058401,759281,12.99,0,0,14808.4755859375,15263.240563771056,15239.343458166077,105767952,0
2014,GUY,5.5,7,4016672191,763371,13.21,0,0,14808.4755859375,15263.240563771056,15239.343458166077,111667952,0
2000,KAZ,2.5,-4,66851172843,14883626,12.75,0,0,3277.169189453125,4007.850601768112,3891.607154033136,285405280,0
2001,KAZ,2.5,-4,75876081176,14858335,10.43,0,0,3277.169189453125,4007.850601768112,3891.607154033136,119469544,0
2002,KAZ,2.5,-6,83311937131,14858948,9.33,0,0,3277.169189453125,4007.850601768112,3891.607154033136,208858816,0
2003,KAZ,2.5,-6,91059947284,14909019,8.78,2.999999999,0,3277.169189453125,4007.850601768112,3891.607154033136,320753440,0
2004,KAZ,2.5,-6,99801702225,15012984,8.4,7.870399422,0,3277.169189453125,4007.850601768112,3891.607154033136,414132256,0
2005,KAZ,2.5,-6,109482000000,15147029,8.13,7.412670533,0,3277.169189453125,4007.850601768112,3891.607154033136,688509504,0
2006,KAZ,2.5,-6,121197000000,15308085,7.79,6.7424448,0,3277.169189453125,4007.850601768112,3891.607154033136,1046185344,0
2007,KAZ,2.5,-6,131984000000,15484192,7.26,0,0,3277.169189453125,4007.850601768112,3891.607154033136,1752840320,0
2008,KAZ,2.5,-6,136339000000,15776938,6.63,6.010787804,0,3277.169189453125,4007.850601768112,3891.607154033136,2483237376,0
2009,KAZ,2.5,-6,137975000000,16092822,6.55,4.914822261,0,3277.169189453125,4007.850601768112,3891.607154033136,2291349248,0
2010,KAZ,2.5,-5,148047000000,16321872,5.77,5.445280189,0,3277.169189453125,4007.850601768112,3891.607154033136,2564446976,0
2011,KAZ,2,-6,159003000000,16557202,5.39,5.497074454,0,3277.169189453125,4007.850601768112,3891.607154033136,3133874176,0
2012,KAZ,3,-3,166635000000,16792090,5.29,5.278781064,0,3277.169189453125,4007.850601768112,3891.607154033136,4746377728,0
2013,KAZ,2.5,3,176633000000,17035551,5.2,2.999999992,0,3277.169189453125,4007.850601768112,3891.607154033136,5240461312,0
2014,KAZ,2.5,-4,184052000000,17288285,5.06,8.000000034,0,3277.169189453125,4007.850601768112,3891.607154033136,4521352704,0
2000,LBY,1,-7,48026344513,5357893,19.19,0,0,8743.5087890625,8875.042331891631,8844.7855645533,20002210,0
2001,LBY,1,-7,47179698570,5443249,19.16,0,0,8743.5087890625,8875.042331891631,8844.7855645533,31319772,0
2002,LBY,1,-7,46727316323,5531097,19.23,0,0,8743.5087890625,8875.042331891631,8844.7855645533,81859584,0
2003,LBY,1,-7,52809344318,5620545,19.23,0,0,8743.5087890625,8875.042331891631,8844.7855645533,124607424,0
2004,LBY,1,-7,55165501857,5710163,19.14,0,0,8743.5087890625,8875.042331891631,8844.7855645533,153289776,0
2005,LBY,1,-7,61714049045,5798615,19.02,0,0,8743.5087890625,8875.042331891631,8844.7855645533,218065408,0
2006,LBY,1,-7,65725799949,5886874,18.8,0,0,8743.5087890625,8875.042331891631,8844.7855645533,420736640,0
2007,LBY,1,-7,69900911109,5974786,18.6,0,0,8743.5087890625,8875.042331891631,8844.7855645533,474742912,0
2008,LBY,1,-7,71765417108,6058740,18.51,0,0,8743.5087890625,8875.042331891631,8844.7855645533,971213184,0
2009,LBY,2,-6,71198368527,6133987,18.95,0,0,8743.5087890625,8875.042331891631,8844.7855645533,1413967872,0
2010,LBY,2.5,-6,74773444901,6197667,19.03,0,0,8743.5087890625,8875.042331891631,8844.7855645533,1467497856,0
2011,LBY,1.5,-6,28357141373,6247438,19.02,0,1,8743.5087890625,8875.042331891631,8844.7855645533,496085344,0
2012,LBY,1.5,-6,63275999127,6285751,19.03,0,0,8743.5087890625,8875.042331891631,8844.7855645533,1665761920,0
2013,LBY,2.5,-6,54670463262,6320350,19.05,16.00000008,1,8743.5087890625,8875.042331891631,8844.7855645533,1985897984,0
2014,LBY,2.5,-4,41549552060,6362039,18.94,0,1,8743.5087890625,8875.042331891631,8844.7855645533,1442343680,0
2000,NRU,6,6,18120350964,10335,4.91,2.000000001,0,6809.45263671875,6580.050925485993,6553.651886032641,28758398,0
2001,NRU,6,6,18621604829,10219,7.22,0,0,6809.45263671875,6580.050925485993,6553.651886032641,274388.7188,0
2002,NRU,6.5,7,13264408434,10102,6.5,0,0,6809.45263671875,6580.050925485993,6553.651886032641,282235.3125,0
2003,NRU,7,8,14910190415,9990,10.36,0,0,6809.45263671875,6580.050925485993,6553.651886032641,30623.59961,0
2004,NRU,7,8,39240729.32,9906,7.61,2.999999999,0,6809.45263671875,6580.050925485993,6553.651886032641,54071.82031,0
2005,NRU,7,8,39240729.32,9848,8.34,0,0,6809.45263671875,6580.050925485993,6553.651886032641,16499.93945,0
2006,NRU,7,8,41618955.34,9827,9.57,2,0,6809.45263671875,6580.050925485993,6553.651886032641,0,0
2007,NRU,7,8,32106051.26,9846,8.31,0,0,6809.45263671875,6580.050925485993,6553.651886032641,19990.88086,0
2008,NRU,7,8,39240729.32,9880,7.16,0,0,6809.45263671875,6580.050925485993,6553.651886032641,543.9699707,0
2009,NRU,7,8,42808068.35,9945,8.17,0,0,6809.45263671875,6580.050925485993,6553.651886032641,12838.37988,0
2010,NRU,7,8,47564520.39,10009,8.47,0.765209551,0,6809.45263671875,6580.050925485993,6553.651886032641,14090.37988,0
2011,NRU,7,8,52320972.43,10069,8.53,0,0,6809.45263671875,6580.050925485993,6553.651886032641,115240.7734,0
2012,NRU,7,8,58266537.48,10136,9.59,2.000000005,0,6809.45263671875,6580.050925485993,6553.651886032641,615611,0
2013,NRU,7,8,76103232.63,10208,8.53,1.000000096,0,6809.45263671875,6580.050925485993,6553.651886032641,687622.8125,0
2014,NRU,7,9,96318153.79,10289,8.46,2.000000001,0,6809.45263671875,6580.050925485993,6553.651886032641,1672205.5,0
2000,PER,5,5,85798462918,26459944,5.78,38.0000002,0,16666.291015625,16938.906189245605,16901.49238512575,529307968,0
2001,PER,6,9,86328605036,26799289,5.76,186.0000017,0,16666.291015625,16938.906189245605,16901.49238512575,283847136,0
2002,PER,5.5,9,91036560494,27100964,5.8,99.99999845,0,16666.291015625,16938.906189245605,16901.49238512575,173805584,0
2003,PER,5.5,9,94828254301,27372217,4.79,40.99999972,0,16666.291015625,16938.906189245605,16901.49238512575,193205520,0
2004,PER,5.5,9,99530031846,27624226,4.9,23.00000262,0,16666.291015625,16938.906189245605,16901.49238512575,195724160,0
2005,PER,5.5,9,105786000000,27866140,4.86,7.000000021,0,16666.291015625,16938.906189245605,16901.49238512575,626497216,0
2006,PER,5.5,9,113750000000,28102055,4.26,0.999999985,0,16666.291015625,16938.906189245605,16901.49238512575,911960384,0
2007,PER,5.5,9,123440000000,28333050,3.92,626.0000211,1,16666.291015625,16938.906189245605,16901.49238512575,1284938880,0
2008,PER,5.5,9,134706000000,28562321,3.82,60,1,16666.291015625,16938.906189245605,16901.49238512575,2282019072,0
2009,PER,5,8,136182000000,28792663,3.73,225.9999982,1,16666.291015625,16938.906189245605,16901.49238512575,2302833152,0
2010,PER,6,9,147529000000,29027680,3.3,167.9999957,1,16666.291015625,16938.906189245605,16901.49238512575,3642562816,0
2011,PER,5,8,156863000000,29264314,3.27,74.50000018,0,16666.291015625,16938.906189245605,16901.49238512575,4373923840,0
2012,PER,5.5,9,166494000000,29506790,2.94,70.50000039,0,16666.291015625,16938.906189245605,16901.49238512575,5444830720,0
2013,PER,5,8,176238000000,29773986,3.21,76.99999968,0,16666.291015625,16938.906189245605,16901.49238512575,5904397312,0
2014,PER,5.5,9,180437000000,30090372,2.85,55.9999996,0,16666.291015625,16938.906189245605,16901.49238512575,5950338560,0
2000,THA,5.5,9,217712000000,62952639,2.39,109.0000006,0,3303.890869140625,2986.2218229854584,2796.870046804459,4367688704,1
2001,THA,5.5,9,225211000000,63539190,2.6,222.0000002,0,3303.890869140625,2986.2218229854584,2796.870046804459,2577683968,1
2002,THA,5.5,9,239059000000,64069093,1.82,190.0000011,0,3303.890869140625,2986.2218229854584,2796.870046804459,3288174848,1
2003,THA,5.5,9,256246000000,64549867,1.54,9.000000002,1,3303.890869140625,2986.2218229854584,2796.870046804459,3715806464,1
2004,THA,5.5,9,272362000000,64995303,1.51,8362.999582,1,3303.890869140625,2986.2218229854584,2796.870046804459,4468735488,1
2005,THA,5,9,283768000000,65416189,1.35,48.49999992,1,3303.890869140625,2986.2218229854584,2796.870046804459,6134292992,1
2006,THA,2.5,-5,297865000000,65812540,1.22,307.4999962,1,3303.890869140625,2986.2218229854584,2796.870046804459,7500609536,1
2007,THA,3,-1,314054000000,66182064,1.18,52.9999999,1,3303.890869140625,2986.2218229854584,2796.870046804459,8186865664,1
2008,THA,3.5,4,319474000000,66530980,1.18,39.00000003,1,3303.890869140625,2986.2218229854584,2796.870046804459,10960316416,1
2009,THA,3,-2,317267000000,66866834,0.93,18.00000001,1,3303.890869140625,2986.2218229854584,2796.870046804459,11016293376,1
2010,THA,4,5,341105000000,67195032,0.62,297.0000002,1,3303.890869140625,2986.2218229854584,2796.870046804459,15872842752,1
2011,THA,3.5,3,343971000000,67518379,0.66,796.0000067,1,3303.890869140625,2986.2218229854584,2796.870046804459,19069566976,1
2012,THA,4,4,368884000000,67835969,0.58,409.4999992,1,3303.890869140625,2986.2218229854584,2796.870046804459,23629744128,1
2013,THA,4,5,378797000000,68144519,0.21,84.99999984,1,3303.890869140625,2986.2218229854584,2796.870046804459,24048246784,1
2014,THA,3.5,4,382527000000,68438748,0.58,33.00000003,1,3303.890869140625,2986.2218229854584,2796.870046804459,23414499328,1
